report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-04-22,Argentina-Formosa,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Misiones,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Catamarca,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Jujuy,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Salta,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Sgo_Del_Estero,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Tucuman,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-La_Rioja,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-San_Luis,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Mendoza,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-San_Juan,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Chubut,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-La_Pampa,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Rio_Negro,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Santa_Cruz,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Neuquen,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Tierra_del_Fuego,province,cumulative_probable_local_cases,AR0002,nan,nan,0,cases
2016-04-22,Argentina-Buenos_Aires,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,10,cases
2016-04-22,Argentina-CABA,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,45,cases
2016-04-22,Argentina-Cordoba,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,10,cases
2016-04-22,Argentina-Entre_Rios,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Santa_Fe,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Chaco,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Corrientes,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,10,cases
2016-04-22,Argentina-Formosa,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Misiones,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Catamarca,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Jujuy,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Salta,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Sgo_Del_Estero,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Tucuman,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-La_Rioja,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-San_Luis,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Mendoza,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,5,cases
2016-04-22,Argentina-San_Juan,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Chubut,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,5,cases
2016-04-22,Argentina-La_Pampa,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Rio_Negro,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Santa_Cruz,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Neuquen,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Tierra_del_Fuego,province,cumulative_confirmed_imported_cases,AR0003,nan,nan,0,cases
2016-04-22,Argentina-Buenos_Aires,province,cumulative_probable_imported_cases,AR0004,nan,nan,5,cases
2016-04-22,Argentina-CABA,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Cordoba,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Entre_Rios,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Santa_Fe,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Chaco,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Corrientes,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Formosa,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Misiones,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Catamarca,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Jujuy,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Salta,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Sgo_Del_Estero,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Tucuman,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-La_Rioja,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-San_Luis,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Mendoza,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-San_Juan,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Chubut,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-La_Pampa,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Rio_Negro,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Santa_Cruz,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Neuquen,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-22,Argentina-Tierra_del_Fuego,province,cumulative_probable_imported_cases,AR0004,nan,nan,0,cases
2016-04-02,Argentina-Buenos_Aires,province,cumulative_cases_under_study,AR0005,nan,nan,496,cases
2016-04-02,Argentina-CABA,province,cumulative_cases_under_study,AR0005,nan,nan,250,cases
2016-04-02,Argentina-Cordoba,province,cumulative_cases_under_study,AR0005,nan,nan,71,cases
2016-04-02,Argentina-Entre_Rios,province,cumulative_cases_under_study,AR0005,nan,nan,92,cases
2016-04-02,Argentina-Santa_Fe,province,cumulative_cases_under_study,AR0005,nan,nan,54,cases
2016-04-02,Argentina-Chaco,province,cumulative_cases_under_study,AR0005,nan,nan,163,cases
2016-04-02,Argentina-Corrientes,province,cumulative_cases_under_study,AR0005,nan,nan,55,cases
2016-04-02,Argentina-Formosa,province,cumulative_cases_under_study,AR0005,nan,nan,26,cases
2016-04-02,Argentina-Misiones,province,cumulative_cases_under_study,AR0005,nan,nan,18,cases
2016-04-02,Argentina-Catamarca,province,cumulative_cases_under_study,AR0005,nan,nan,45,cases
2016-04-02,Argentina-Jujuy,province,cumulative_cases_under_study,AR0005,nan,nan,1083,cases
2016-04-02,Argentina-Salta,province,cumulative_cases_under_study,AR0005,nan,nan,201,cases
2016-04-02,Argentina-Sgo_Del_Estero,province,cumulative_cases_under_study,AR0005,nan,nan,18,cases
2016-04-02,Argentina-Tucuman,province,cumulative_cases_under_study,AR0005,nan,nan,111,cases
2016-04-02,Argentina-La_Rioja,province,cumulative_cases_under_study,AR0005,nan,nan,9,cases
2016-04-02,Argentina-San_Luis,province,cumulative_cases_under_study,AR0005,nan,nan,28,cases
2016-04-02,Argentina-Mendoza,province,cumulative_cases_under_study,AR0005,nan,nan,42,cases
2016-04-02,Argentina-San_Juan,province,cumulative_cases_under_study,AR0005,nan,nan,0,cases
2016-04-02,Argentina-Chubut,province,cumulative_cases_under_study,AR0005,nan,nan,15,cases
2016-04-02,Argentina-La_Pampa,province,cumulative_cases_under_study,AR0005,nan,nan,6,cases
2016-04-02,Argentina-Rio_Negro,province,cumulative_cases_under_study,AR0005,nan,nan,18,cases
2016-04-02,Argentina-Santa_Cruz,province,cumulative_cases_under_study,AR0005,nan,nan,27,cases
2016-04-02,Argentina-Neuquen,province,cumulative_cases_under_study,AR0005,nan,nan,54,cases
2016-04-02,Argentina-Tierra_del_Fuego,province,cumulative_cases_under_study,AR0005,nan,nan,0,cases
